TenantId,OrgName,CountryCode,TotalUsers,EXOEnabledUsers,SPOEnabledUsers,CloudEnabledUsers,CloudActiveUsers,WXPCloudUsers,WXPCloudCollaborators,WXPCloudContributors,WXPCloudCoauthors,TotalMailUsers,TotalAttachments,UsersSentAttachment,OWAMailUsers,TotalOWAMails,TotalGoogleLinks,UsersSentGoogleLink,TotalSPOLinks,UsersSentSPOLink,GoogleAddinDevices,GoogleAddinUsers,Xcoord1,Ycoord1,Xcoord,Ycoord,Legend,CoauthorRatio2,CoauthorRatio
13dabb7b-207d-4dd4-ba53-4536585a89d7,ESIMED S.A.,CO,466,465,465,466,121,70,7,4,0,447,2559424,444,64,732,3,3,32,20,0,0,0.405911953,1.143907672,0.262409054,0.819031942,Sent Google links,0,0
8b00714c-3b2f-4615-8d56-c91741b797a9,CFAO,FR,483,451,98,483,26,20,18,15,15,575,5608213,562,23,127,3,1,0,0,0,0,0.569940005,1.143730004,0.368447927,0.818904732,Sent Google links,0.031055901,3.105590062
b79d6ed6-1a80-4a96-aacf-866644db4c84,STTAS,US,985,973,893,985,634,477,408,199,178,1177,13719466,1128,82,395,0,0,33,11,0,0,0.214858429,1.143683909,0.138899081,0.818871728,Others,0.18071066,18.07106599
21d06537-8b64-4320-a8ce-4d952b0b6cfe,SYNNEX INFOTEC CORPORATION,JP,535,499,531,535,465,437,418,138,100,497,3403933,492,24,444,0,0,23,11,0,0,-0.166168233,1.143642399,-0.107422431,0.818842007,Others,0.186915888,18.69158879
aa315405-b49f-4a6c-b54c-7fa4b20db80b,TRUSTMARQUE,GB,456,455,453,456,347,318,258,140,111,504,3363616,473,29,194,0,0,11,5,0,0,-0.020078208,1.143604103,-0.012979917,0.818814587,Others,0.243421053,24.34210526
1de78a2c-5b85-4ba7-8203-ce09b5e14b1f,INTERSTATE DISTRIBUTOR,US,495,495,495,495,29,15,8,8,8,524,5651188,516,18,166,4,2,0,0,0,0,0.578927045,1.143577371,0.37425776,0.818795448,Sent Google links,0.016161616,1.616161616
4adda90d-810f-42fc-852f-18ed6744d7b3,IPIPELINE,US,471,470,464,471,383,319,267,163,133,478,3303754,463,36,1330,1,1,44,7,1,1,-0.003294685,1.143561125,-0.002129908,0.818783815,Sent Google links,0.282377919,28.23779193
17b35a1d-057c-4ac5-a15a-08758f7a7064,DELAWARE CONSULTING,BE,1844,1835,1832,1844,1395,1217,1015,738,639,1758,12131133,1698,182,1257,56,16,92,33,6,5,0.037890438,1.143236828,0.024494953,0.81855162,Sent Google links,0.346529284,34.65292842
fec095e8-7415-4521-9abe-d8c80dedd2cf,ALATUR JTB VIAGENS E TURISMO S.A.,BR,1018,1015,993,1018,71,12,6,5,4,828,9738913,812,595,45647,0,0,0,0,0,0,0.885901976,1.143191297,0.572707204,0.81851902,Others,0.003929273,0.392927308
12854727-3c57-4819-ab29-0c418b8310a1,ATTUNITY,IL,289,289,289,289,227,169,125,46,22,281,3578845,269,40,756,0,0,24,8,2,2,0.069987797,1.14312275,0.045244866,0.818469941,Have Google Addin,0.076124567,7.612456747
ff0b5dfd-2901-4555-a244-19da12ce34ec,GAS SOUTH,US,287,278,278,287,125,109,80,46,34,285,3865793,277,22,146,0,0,3,2,0,0,0.27364202,1.142825771,0.176900786,0.818257306,Others,0.118466899,11.8466899
d9b110c3-4c25-4379-b97a-e248938cc17b,PUBLIC CONSULTING GROUP  INC.,US,2316,2316,2316,2316,749,367,175,100,59,2591,19446602,2527,393,3438,27,9,65,9,0,0,0.5529576,1.142776542,0.357469347,0.818222058,Sent Google links,0.025474957,2.547495682
52bb85ef-b5eb-4acf-9030-9c8716d883c3,TECNOVIA- SOCIEDADE DE EMPREITADAS  S.A.,PT,361,361,361,361,60,36,4,2,0,363,3880119,360,10,32,0,0,1,1,0,0,0.487006837,1.142585577,0.314834295,0.818085328,Others,0,0
6d13c9cb-eb66-4cf1-b1c6-9ae7377847a9,ASPEN TECHNOLOGY  INC.,US,1472,1466,1466,1472,896,745,506,275,206,1534,9895891,1516,94,516,0,0,14,10,3,3,0.210033564,1.142513451,0.13577996,0.818033687,Have Google Addin,0.139945652,13.99456522
86bdab8f-3e37-44aa-9f67-73190abc2a9d,MICHELIN TRAVEL PARTNER,FR,393,384,384,393,306,229,180,127,103,422,1634011,410,13,604,0,0,0,0,0,0,0.094395998,1.142411261,0.061023984,0.817960519,Others,0.262086514,26.2086514
84b83539-155c-4f1e-92eb-470ddbedff6f,MASTERPIECE INTERNATIONAL,US,266,266,252,266,153,72,31,21,18,270,4597320,261,19,78,0,0,2,2,0,0,0.358280897,1.142403275,0.231617105,0.817954801,Others,0.067669173,6.766917293
e8a6a124-849b-403c-b450-e5319c685bbd,HFF,US,988,964,963,988,921,475,263,52,33,994,6346553,986,56,249,0,0,10,1,0,0,0.21641127,1.14233899,0.139902943,0.817908773,Others,0.03340081,3.340080972
1f933e8e-5dc2-421c-a8a8-cbc764470b8f,BLUE WATER SHIPPING A/S,DK,1302,1278,1285,1302,306,155,84,31,19,1333,19824618,1321,56,363,0,0,0,0,0,0,0.56330428,1.142254373,0.364158144,0.817848188,Others,0.014592934,1.459293395
ae2e7156-c854-434a-94ad-bb5e5db6a5ea,VRT,BE,3167,3148,3158,3167,2682,1209,895,486,423,3106,5077187,2932,644,7202,108,38,260,94,0,0,0.259076831,1.142157235,0.167484859,0.817778637,Sent Google links,0.133564888,13.35648879
8da5234e-ae8e-41cd-9f3e-dab90ada4aaa,MACHADO MEYER SENDACZ E OPICE ADVOGADOS,BR,773,770,133,773,4,2,2,2,2,767,10712658,763,94,322,0,0,0,0,0,0,0.606477825,1.142096607,0.392068456,0.817735228,Others,0.002587322,0.258732212
fe7d3e93-2d5a-4d46-a583-9df760ba2557,IM GROUP LTD,GB,478,477,455,478,231,204,91,51,34,483,6022241,469,28,182,0,0,0,0,0,0,0.279922706,1.142054789,0.180961048,0.817705287,Others,0.071129707,7.112970711
aef10fcc-5296-4b89-83ea-8bf51f56454c,MATTHEW CLARK,GB,953,941,938,953,329,136,123,2,1,965,12421940,952,15,66,0,0,0,0,0,0,0.537194698,1.141980401,0.347279137,0.817652025,Others,0.001049318,0.104931794
37b66a4b-f63e-44ec-bc14-868160512e72,JAPAN CONVENTION SERVICES  INC.,JP,486,484,443,486,403,226,123,60,38,451,1049020,447,391,53075,7,5,227,69,0,0,-0.235515528,1.141871963,-0.152253233,0.817574384,Sent Google links,0.0781893,7.818930041
31fa3fc8-0d67-4b00-8f5a-3a9a69c281b8,BLACKBAUD  INC,US,3718,3512,3507,3718,2272,1909,1683,949,828,3449,18426392,3306,473,8796,274,48,289,71,3,3,0.155944707,1.14184407,0.100813249,0.817554413,Sent Google links,0.222700377,22.27003765
3f82f804-f611-43d8-8172-dc1d2179c084,ARENANET  LLC.,US,398,389,0,398,0,1,0,0,0,393,847521,386,96,827,2,1,0,0,0,0,0.562595622,1.141761882,0.363700019,0.817495567,Sent Google links,0,0
fd9dac56-5f14-4fd4-859a-a806912ac653,BIBENDUM PLB GROUP,GB,362,356,359,362,95,67,56,28,25,401,5718623,392,27,237,0,0,15,3,0,0,0.446273235,1.141745339,0.288501328,0.817483722,Others,0.069060773,6.906077348
71e5e26e-8bbf-403a-9c28-cc2f7b036cdf,CHALFIN  GOLDBERG  VAINBOIM & FICHTNER ADVOGADOS ASSOCIADOS,BR,646,641,257,646,60,37,0,0,0,545,2088969,542,293,7068,1,1,1,1,0,0,0.492162109,1.141665218,0.318167013,0.817426356,Sent Google links,0,0
816f306c-a6c0-42f2-a66a-a58c7a055a2f,BERKSHIRE BANK,US,588,578,563,591,133,78,18,11,3,570,16234528,566,7,42,0,0,0,0,0,0,0.517346597,1.14161998,0.334447977,0.817393966,Others,0.005076142,0.507614213
b0660fd3-3ef0-4a73-b44e-f93c297faf15,NEWSQUEST,GB,3281,3205,3183,3281,1104,579,313,177,142,3323,21117298,3222,443,11777,21,10,54,15,1,1,0.623027572,1.14161706,0.402767336,0.817391875,Sent Google links,0.043279488,4.327948796
679fe5ec-d89d-4674-b42c-22e52752e632,CLEARVIEW ADMINISTRATION SERVICES PTY LIMITED,AU,370,366,365,370,10,2,0,0,0,438,3337227,421,6,12,0,0,0,0,0,0,0.572861329,1.141297532,0.370336469,0.817163094,Others,0,0
e23c7299-f64d-4de4-a6a1-b40d3145528c,ETEX GROUP,BE,2929,2764,2761,2931,747,513,249,110,72,3247,18686432,3178,69,564,24,1,35,6,0,0,0.56306654,1.141138619,0.364004453,0.817049314,Sent Google links,0.024564995,2.456499488
67b039ac-f578-42c6-9b5b-aa1b5bb0388f,TRINET HR CORPORATION,US,3033,3031,197,3033,382,415,262,117,76,2988,30235945,2881,331,6272,5,4,38,9,3,3,0.625201487,1.140986687,0.404172702,0.816940531,Sent Google links,0.025057699,2.505769865
0d805f44-3947-4cf4-8bba-48f9b5ea1958,CONCREMAT ENGENHARIA E TECNOLOGIA,BR,497,496,494,497,30,16,3,2,2,702,7535593,692,13,47,0,0,10,1,0,0,0.571818536,1.140893397,0.369662337,0.816873736,Others,0.004024145,0.402414487
ff86d154-e37b-4fd7-a32d-64241a95e211,ANIXTER INC.,US,8186,8118,8123,8186,2124,831,502,193,123,7714,300353734,7632,274,1641,0,0,16,9,0,0,0.8286662,1.140870873,0.535706112,0.816857609,Others,0.015025654,1.502565355
b89b42ae-ff20-428a-8db1-0540bc62583f,SIXTY K,BG,1394,1288,1,1394,1,39,20,10,8,1202,3898792,1195,598,4624,13,9,633,180,0,0,0.754941971,1.140768378,0.488045763,0.816784223,Sent Google links,0.005738881,0.573888092
fee2180b-69b6-4afe-9f14-ccd70bd4c737,KIMBERLY-CLARK,US,1984,848,1934,1984,1626,408,231,143,115,2197,11623095,2159,59,326,0,0,10,4,0,0,0.487582592,1.140744775,0.315206502,0.816767324,Others,0.05796371,5.796370968
4fd744b1-fb14-4b2f-a91a-67f4d6d8d6ca,PAN ASIA LOGISTICS,SG,499,499,499,499,49,35,11,4,1,489,10913847,481,23,87,0,0,0,0,0,0,0.565907539,1.140661585,0.365841067,0.81670776,Others,0.002004008,0.200400802
040de88c-f891-4713-a648-9b8cf83a0275,CITY OF DURANGO,US,310,308,14,311,12,8,8,3,3,408,455811,386,44,558,0,0,0,0,0,0,0.587179525,1.14055438,0.379592724,0.816631002,Others,0.009646302,0.964630225
8ebcedae-0e41-4bba-ada0-8d7d53dd449d,ERS INSURANCE,GB,745,719,417,745,15,8,3,3,2,805,10396817,795,16,41,0,0,0,0,0,0,0.614415164,1.140541536,0.397199691,0.816621805,Others,0.002684564,0.268456376
54cb5da6-c734-4242-bbc2-5c947e85fb2c,OFFICE OF THE GOVERNOR,US,322,314,314,322,6,0,0,0,0,346,1533891,339,33,432,1,1,0,0,0,0,0.549600553,1.140479144,0.355299124,0.816577133,Sent Google links,0,0
865a2c11-7f4c-4acd-b8d8-d44cac7ba4a7,INTERNATIONAL MEDICAL GROUP,US,375,375,373,375,158,137,89,40,23,448,5673064,433,35,136,0,0,17,6,0,0,0.29013182,1.140446985,0.187560913,0.816554108,Others,0.061333333,6.133333333
9ce214b1-9efb-40dc-822f-a388b7c85364,DAVIVIENDA COSTA RICA,CR,1035,1009,18,1035,0,0,0,0,0,1070,8348599,1066,0,0,0,0,0,0,0,0,0.643862237,1.140435377,0.416236279,0.816545796,Others,0,0
a628da58-b099-463e-b9bd-4987cd45ed75,DIALOG AXIATA PLC,LK,1357,1345,1345,1357,336,185,60,39,32,1564,16344870,1549,215,4916,13,4,10,6,0,0,0.543164196,1.140305946,0.351138226,0.816453125,Sent Google links,0.02358143,2.358142962
067e9632-ea4c-4ed9-9e6d-e294956e284b,BENTLEY SYSTEMS  INC,US,3659,3594,3594,3659,3071,2392,1955,954,671,3446,17894914,3420,170,985,0,0,89,37,9,8,0.00201913,1.140176948,0.001305303,0.816360762,Have Google Addin,0.183383438,18.33834381
34c0532c-4237-4aef-8566-bdfd0d62d05f,DIAMOND BANK PLC,NG,4845,4842,4816,4845,2162,1179,937,407,391,4194,81887305,4115,1247,9728,0,0,36,14,1,1,0.689553324,1.140035427,0.4457741,0.816259434,Have Google Addin,0.080701754,8.070175439
ccbcc53d-a0d2-4bef-a25d-9f8015767fde,中京テレビ放送株式会社,JP,859,857,856,859,812,812,811,285,197,823,449496,797,614,15049,5,2,394,72,0,0,-0.480190652,1.139838839,-0.31042785,0.816118678,Sent Google links,0.229336438,22.93364377
19e89563-1817-41d9-bd45-ec7b53151767,THE SUDDATH COMPANIES,US,1258,1166,1245,1258,495,368,264,150,109,1361,15352592,1329,101,841,0,0,15,8,0,0,0.393873261,1.13968381,0.254626426,0.816007678,Others,0.086645469,8.6645469
088ef51a-f9af-4f2c-a0ca-ff2036b2ebd5,MORRIS CORPORATION PTY LTD,AU,286,282,283,286,220,178,89,26,19,311,2495357,297,7,10,0,0,2,1,0,0,0.040929668,1.139647217,0.026459717,0.815981478,Others,0.066433566,6.643356643
8127277e-5c34-48cf-9b96-eefffb9c911d,CETIL SISTEMAS DE INFORMÁTICA S.A.,BR,564,563,104,564,40,43,38,27,22,578,6954525,562,26,164,0,0,1,1,0,0,0.514006201,1.139572327,0.332288518,0.815927857,Others,0.039007092,3.90070922
d7bf8bae-4d7e-479c-bde4-1103d9e4136c,WASTE MANAGEMENT,US,17370,16501,16785,17370,7335,4331,1543,649,269,16091,61878599,15879,201,1077,7,4,5,5,2,2,0.881190641,1.139298767,0.569661477,0.815731989,Sent Google links,0.015486471,1.548647093
fd627aea-0e4d-4479-9a8f-eec73ad28c5e,ADVOCARE INT.,US,297,294,293,297,259,193,166,106,91,281,486019,281,190,3175,0,0,70,25,0,0,-0.214188797,1.139130009,-0.138466185,0.815611159,Others,0.306397306,30.63973064
f6bec780-cd13-49ce-84c7-5d7d94821879,VICTORIA LEGAL AID,AU,937,918,932,937,806,455,153,75,48,921,7521324,896,57,135,0,0,6,5,0,0,0.212532743,1.139127442,0.137395599,0.815609322,Others,0.051227321,5.122732124
44d02b95-85b3-44e7-9c15-d3d06e3dbeda,REVERE ELECTRIC SUPPLY,US,378,329,328,378,237,179,78,60,36,368,2941047,363,15,167,0,0,2,1,1,1,0.223850069,1.139124067,0.144711887,0.815606905,Have Google Addin,0.095238095,9.523809524
44d2a60a-a6b9-4f59-a947-db15a5e058c5,THE AUSTRALIAN INDUSTRY GROUP,AU,302,272,272,302,120,98,90,77,27,326,3625335,314,11,71,0,0,0,0,0,0,0.333523896,1.139026803,0.215612498,0.815537264,Others,0.089403974,8.940397351
15d9cfdc-3384-45c5-82dc-3426a208a45c,TELIT COMMUNICATIONS PLC,IL,1108,1102,1043,1108,335,216,127,76,39,1198,16310314,1168,103,1107,0,0,11,5,0,0,0.477692121,1.138921346,0.30881263,0.815461758,Others,0.035198556,3.519855596
4ecb348e-b08d-4f6a-b6bc-8b347399f3c7,MULTIPLUS S.A.,BR,323,323,315,323,98,74,62,34,31,377,5159268,355,10,35,0,0,0,0,0,0,0.408591644,1.138846956,0.264141389,0.815408495,Others,0.095975232,9.59752322
6a8be92d-525c-4849-8ce7-35f812b77a5d,GRUPO EDSON QUEIROZ,BR,4766,4754,4753,4766,2142,1602,921,608,471,4055,34986151,4032,1339,11568,27,11,172,101,2,2,0.390704058,1.138778074,0.252577638,0.815359176,Sent Google links,0.09882501,9.882501049
6b61581d-f363-4ffb-8f7f-d517e2227a0c,WISCONSIN PHYSICIANS SERVICE INSURANCE CORPORATION,US,3153,3143,3149,3153,795,599,432,96,79,3171,17400072,3077,0,0,0,0,0,0,0,0,0.641391707,1.138713382,0.41463916,0.815312857,Others,0.025055503,2.50555027
b00a20ff-1d34-4791-9a86-05a901756410,AQUILANT SPECIALIST HEALTHCARE SERVICES,IE,266,261,259,266,52,46,20,10,4,301,3044580,294,2,8,0,0,0,0,0,0,0.484994016,1.138609509,0.313533071,0.815238484,Others,0.015037594,1.503759398
113ac6ae-ee76-4dce-b6cd-3474c7c4238e,TRUWEST CREDIT UNION,US,251,10,8,251,3,2,0,0,0,276,734884,264,1,2,0,0,0,0,0,0,0.512386021,1.138556385,0.331241123,0.815200447,Others,0,0
20fe6671-6b25-4a7b-81cf-4c959df03576,ADVISERPLUS BUSINESS SOLUTIONS LTD,GB,322,319,318,322,45,37,31,17,12,337,5311558,324,4,17,0,0,0,0,0,0,0.481361559,1.138526188,0.311184804,0.815178827,Others,0.037267081,3.726708075
225fda66-b447-4b7b-92ce-83c93023f1d8,MATTSON TECHNOLOGY  INC.,US,427,426,426,427,283,218,177,101,80,434,951040,418,162,2351,6,3,135,46,1,1,0.009794823,1.138490326,0.006332039,0.81515315,Sent Google links,0.18735363,18.735363
1be2b804-5b25-4bcd-9415-bec2137c4c8e,ASSOLOMBARDA SERVIZI SPA,IT,387,325,320,387,119,66,28,21,20,396,6931671,378,23,149,0,0,8,3,1,1,0.445252377,1.138485283,0.287841376,0.815149539,Have Google Addin,0.051679587,5.167958656
ce6e7548-545e-40c2-b32d-a76b6acc9c2e,GERSON LEHRMAN GROUP INC,US,1540,1537,1537,1540,58,22,0,0,0,1605,6356853,1536,342,10079,9,5,0,0,0,0,0.623207962,1.13836514,0.402883953,0.815063517,Sent Google links,0,0
49b88e0b-e8d6-4ad2-a982-2e125db9ce5e,BUREAU JEUGDZORG LIMBURG,NL,267,266,266,267,233,184,122,43,10,336,670342,330,9,20,0,0,0,0,0,0,-0.029113626,1.13827534,-0.018821025,0.814999221,Others,0.037453184,3.745318352
3961553f-f47e-49eb-9f6c-cf8518914e9a,SICKKIDS,CA,2346,2268,2307,2346,235,101,59,41,29,4283,1146765,4091,647,3071,52,24,6,4,0,0,0.679169773,1.138235549,0.439061468,0.814970731,Sent Google links,0.012361466,1.236146633
8640bbcf-e507-45c8-a0a4-a44187724075,FOOD SERVICE PROJECT S.L.,ES,756,749,749,756,380,199,31,15,8,712,2194087,708,507,9642,16,11,119,72,0,0,0.028100498,1.13805154,0.018166071,0.814838981,Sent Google links,0.010582011,1.058201058
5483092b-e54e-4260-918c-c5e80a88cea2,CIB BANK ZRT.,HU,2755,2749,10,2755,4,6,2,1,0,2837,19910029,2802,49,335,1,1,0,0,1,1,0.73245313,1.138038329,0.473507449,0.814829522,Sent Google links,0,0
fd157fd5-1236-4610-b786-2578dee6ff2c,OPENTABLE,US,1127,1127,1127,1127,217,141,29,14,4,964,4182093,915,246,6815,911,103,0,0,3,3,0.768247175,1.137853616,0.49664715,0.814697269,Sent Google links,0.003549246,0.354924579
fa2d1f6b-435b-4914-a0e6-9a205635d2bd,ELWOOD STAFFING,US,1220,1169,1161,1220,810,576,546,444,432,1279,5170279,1258,64,298,0,0,10,5,0,0,0.22547787,1.137740779,0.145764209,0.814616478,Others,0.354098361,35.40983607
7d8e341d-050c-4977-a72d-72bb8c62c5aa,PARADIGM DEVELOPMENT,US,289,288,287,289,24,19,4,3,3,327,956472,316,3,8,0,0,1,1,0,0,0.511937573,1.137656909,0.330951216,0.814556428,Others,0.010380623,1.038062284
67661df8-f635-4f31-b9c1-c695f9800832,HAYWOOD SECURITIES INC.,CA,275,273,274,275,194,56,8,3,0,300,1653314,296,4,7,0,0,0,0,0,0,0.454209542,1.137629589,0.293631896,0.814536867,Others,0,0
0c67c9dd-067e-4ab7-adc3-eac91ce94463,COEM,CO,272,264,264,272,185,145,62,46,25,257,4364763,253,41,160,0,0,2,1,0,0,0.141363251,1.137629505,0.091386806,0.814536806,Others,0.091911765,9.191176471
44d0fb64-f09a-4ca3-9327-b9b27d543dbd,CHG HEALTHCARE SERVICES,US,2668,2663,2646,2669,504,275,169,105,87,3012,21541524,2886,110,508,9,3,7,4,0,0,0.636357351,1.137629284,0.41138461,0.814536648,Sent Google links,0.032596478,3.259647808
23452a3b-9216-4f9d-b54f-ff0cb3fb320a,BARLOWORLD AUTOMOTIVE,ZA,331,314,315,331,36,24,10,6,4,355,2676806,351,10,112,0,0,0,0,0,0,0.548766883,1.137431506,0.354760183,0.81439504,Others,0.012084592,1.208459215
14583716-b674-4f9e-8e43-8d36499c8448,VMSW,BE,340,335,310,340,141,120,87,40,24,339,3051284,332,12,40,0,0,0,0,0,0,0.338978348,1.137404216,0.219138626,0.8143755,Others,0.070588235,7.058823529
205dbe0f-64fb-4ecd-be19-1ae717b53191,AIFUL CORPORATION,JP,2361,2338,2338,2361,2173,2003,1860,1428,1252,2179,8629691,2165,67,10081,0,0,46,8,0,0,-0.160466499,1.137341042,-0.103736443,0.814330268,Others,0.530283778,53.02837781
3e898693-47c0-488c-80ad-45aa9673dc5a,ZARZĄD DRÓG MIEJSKICH W WARSZAWIE,PL,417,417,127,417,18,6,0,0,0,407,511595,405,116,1105,3,2,1,1,0,0,0.574577052,1.137222709,0.371445629,0.814245543,Sent Google links,0,0
70fe72e7-c252-4fdc-885b-6421bb31f208,CPAS MONS,BE,1181,1176,0,1181,0,0,0,0,0,1040,1229851,1034,598,4486,41,14,1,1,0,0,0.785231485,1.137195286,0.507626962,0.814225908,Sent Google links,0,0
9d16aca3-6226-45eb-9a66-1a830614953f,NEXTGEN HEALTHCARE  LLC.,US,2922,2917,2917,2922,1377,1093,750,467,421,2840,9796443,2790,543,11794,73,32,203,57,2,2,0.308529974,1.137168476,0.199454729,0.814206712,Sent Google links,0.144079398,14.40793977
3d07a5d3-8a33-4ce3-8dbc-3ad35962fbca,HOLIDAYBREAK EDUCATION,GB,926,916,915,926,661,648,613,451,418,980,3691647,932,139,1285,0,0,80,33,0,0,-0.060534624,1.137127289,-0.039133692,0.814177222,Others,0.451403888,45.14038877
a9691d3f-49e3-46a8-8b23-ddad274d0523,J. J. KELLER & ASSOCIATES  INC.,US,1462,1449,1453,1462,371,208,102,48,36,1743,15255181,1706,67,508,7,3,0,0,0,0,0.565195093,1.137110968,0.365380494,0.814165537,Sent Google links,0.024623803,2.462380301
84ef8adf-db23-4acf-a5cd-af9c068443d1,ING BANK ŚLĄSKI,PL,311,298,91,311,32,11,0,0,0,291,290913,288,201,1204,0,0,0,0,0,0,0.022769197,1.137064864,0.014719555,0.814132526,Others,0,0
6b5c94bd-feaa-4bb5-bb8b-e30e7384bcb6,CHURCHILL MORTGAGE CORPORATION,US,404,402,402,404,267,201,106,46,11,374,9417685,371,16,348,16,2,22,2,0,0,0.218210098,1.137040987,0.141065828,0.81411543,Sent Google links,0.027227723,2.722772277
15671ceb-268d-4dbc-9669-ea1107cfc881,MONADELPHOUS GROUP LIMITED,AU,2251,2233,2165,2251,1387,826,345,143,93,2193,11787858,2142,193,2663,3,1,19,11,1,1,0.36822403,1.13700156,0.238045021,0.814087201,Sent Google links,0.041314971,4.131497112
efcee2d4-3368-4184-b922-c6a0d16d0986,CYGNIFIC,NL,1373,1319,1317,1373,1189,855,702,337,314,1326,2016286,1294,712,6049,1,1,855,224,0,0,-0.158033314,1.136813604,-0.102163467,0.813952626,Sent Google links,0.228696286,22.86962855
7a5ad1d5-6d79-4428-b4eb-e4c9d9846e7f,SECUREX,BE,2043,2015,1985,2043,1765,708,553,326,275,2122,10000600,2073,103,416,0,0,25,12,0,0,0.339858938,1.136756816,0.2197079,0.813911966,Others,0.134605972,13.46059716
cbede638-a3d9-459f-8f4e-24ced73b4e5e,TIETO CORPORATION,FI,1532,1392,1344,1532,681,519,314,226,175,1659,4758421,1627,158,2099,69,26,71,20,17,17,0.324955919,1.136713961,0.210073576,0.813881282,Sent Google links,0.114229765,11.4229765
581f3ef5-15f0-42c7-adc8-413ef1e53d91,ARCHROMA MANAGEMENT LLC,CH,2597,2587,2355,2597,824,229,38,27,19,2520,39669909,2498,37,152,0,0,0,0,0,0,0.683086121,1.136662705,0.441593261,0.813844583,Others,0.007316134,0.7316134
2a35d8fd-574d-48e3-927c-8c398e225a01,CRITEO,FR,3166,3093,3050,3166,2715,2319,2025,1587,1474,2769,45005786,2718,489,13856,8,4,617,130,1,1,-0.053966796,1.136541764,-0.034887802,0.81375799,Sent Google links,0.465571699,46.55716993
a3be4747-9949-4250-a281-5292402530dc,HAAG WONEN,NL,275,274,274,275,53,10,4,4,2,314,737500,307,5,15,0,0,0,0,0,0,0.5250038,1.13649866,0.339398113,0.813727127,Others,0.007272727,0.727272727
14012b8a-9b7b-47f2-bed7-8357b6190cdb,DEPÓSITO CENTRAL DE VALORES S.A.,CL,282,282,4,282,6,23,2,1,0,265,6902523,263,14,61,0,0,0,0,0,0,0.51998553,1.136428795,0.336153962,0.813677104,Others,0,0
0d69cd8a-9e12-4d21-95f0-b4406e06710a,BUREAU OF THE FISCAL SERVICE,US,3805,3803,3775,3805,580,344,122,60,42,3713,8255990,3704,1226,30224,3,2,65,20,0,0,0.731683557,1.136268021,0.473009944,0.813561991,Sent Google links,0.011038108,1.103810775
7d76d45a-a201-4a68-bf3a-597f0a5fa533,GRANT THORNTON LLP,US,10132,10111,9748,10132,3804,3083,1694,462,399,9299,55109428,9214,395,1394,2,1,40,10,4,4,0.767913742,1.136111931,0.496431596,0.813450231,Sent Google links,0.039380182,3.93801816
8617e644-b0aa-4d28-8745-e2da0f054059,SAGENET,US,354,352,352,354,56,39,20,16,13,341,7980057,336,22,338,0,0,1,1,0,0,0.54473407,1.136060925,0.352153099,0.813413711,Others,0.036723164,3.672316384
45f810ef-7078-4b5b-8d8e-5e426ba960d0,DEANGELO BROTHERS  INC.,US,350,350,349,350,21,12,0,0,0,531,3036511,520,6,15,0,0,0,0,0,0,0.529349848,1.135975637,0.342207693,0.813352646,Others,0,0
a2a06ce1-f20b-4698-a548-1a2061cf7507,NAUTILUS  INC.,US,573,566,563,573,442,370,281,140,108,565,3899485,550,23,174,0,0,41,4,0,0,0.037683099,1.135853826,0.024360914,0.813265429,Others,0.188481675,18.84816754
6774f8f9-3703-40cf-bc4d-ad8dda8bfaba,DEXTRA,TH,459,459,459,459,289,179,124,95,70,425,12012788,418,7,10,0,0,1,1,0,0,0.308609875,1.135484234,0.199506383,0.813000803,Others,0.152505447,15.25054466
fc71a92e-e74a-4180-b2e0-ec11f88a8eab,LINDSAY AUSTRALIA LIMITED,AU,321,312,312,321,2,2,0,0,0,309,3694195,305,4,391,0,0,0,0,0,0,0.569131136,1.13547894,0.36792502,0.812997013,Others,0,0
9f1b3ff1-5e75-4056-a402-940207aa6d8c,STOBART GROUP LTD,GB,571,567,567,571,236,211,59,29,14,578,3094546,566,6,7,0,0,1,1,0,0,0.313801473,1.13540667,0.202862585,0.812945268,Others,0.024518389,2.451838879
ac4b52be-5790-4a62-806f-df5863f5dae6,NATIONAL CINEMEDIA  LLC.,US,703,662,652,703,220,141,64,25,9,737,12526151,726,35,367,0,0,0,0,1,1,0.473908817,1.135343711,0.306366846,0.81290019,Have Google Addin,0.012802276,1.280227596
f9a952c2-9be1-42c8-b33a-473762fb42f0,PANASONIC CORPORATION OF NORTH AMERICA,US,4103,3975,3975,4103,1672,1127,691,333,215,3629,59376027,3533,254,2405,2,1,89,40,1,1,0.566718226,1.135312289,0.366365151,0.812877692,Sent Google links,0.052400682,5.240068243
834c9d42-37e5-4955-865e-1e573f4735c8,NYNAS,SE,1329,1328,1317,1329,930,834,570,332,213,1266,8225756,1241,86,413,0,0,12,8,0,0,0.092690834,1.135232232,0.059921651,0.812820372,Others,0.16027088,16.02708804
fa935dd4-f993-4a25-87ba-81a677b2cafb,AUTOHUSET VESTERGAARD A/S,DK,515,515,506,515,15,7,0,0,0,534,5162375,524,6,16,0,0,0,0,0,0,0.639318452,1.135218341,0.413298867,0.812810426,Others,0,0
b258e3bb-7387-45a9-a845-967a6c93b66c,HMESRETL,US,4347,4209,4211,4347,242,168,102,63,52,6670,29070889,6592,69,687,0,0,1,1,0,0,0.743749228,1.135131282,0.480810014,0.812748092,Others,0.011962273,1.196227283
